,follower_idea,leader_idea,PR
2231,f0e2aff9edba11ebbc345e80f8f2101b,3259f26fc36911eb9b615e80f8f2101b,0.1
2232,0b1f389fedde11ebbc345e80f8f2101b,98d52731eab811ebbc345e80f8f2101b,1.0
2233,e2f623d8edd911ebbc345e80f8f2101b,ff170ddab2ce11eb860b5e80f8f2101b,0.1
2234,e2f623d8edd911ebbc345e80f8f2101b,98167826b2eb11eb860b5e80f8f2101b,0.1
2235,e2f623d8edd911ebbc345e80f8f2101b,476bcffeb6d111eb860b5e80f8f2101b,0.1
2236,e2f623d8edd911ebbc345e80f8f2101b,2901d3e4b77e11ebbd3b5e80f8f2101b,0.1
2237,e2f623d8edd911ebbc345e80f8f2101b,fb1cfff0bdc911eb9b615e80f8f2101b,0.1
2238,e2f623d8edd911ebbc345e80f8f2101b,74534087c33811eb9b615e80f8f2101b,0.1
2239,e2f623d8edd911ebbc345e80f8f2101b,17543d3ac98211eb8a795e80f8f2101b,0.1
2240,e2f623d8edd911ebbc345e80f8f2101b,92d83f21cf0a11eb89a65e80f8f2101b,0.1
2241,e2f623d8edd911ebbc345e80f8f2101b,cec86285cf3411eb89a65e80f8f2101b,0.1
2242,e2f623d8edd911ebbc345e80f8f2101b,ffb045d2d31811eb94055e80f8f2101b,0.1
2243,e2f623d8edd911ebbc345e80f8f2101b,a4638d00d58b11eb97625e80f8f2101b,0.1
2244,e2f623d8edd911ebbc345e80f8f2101b,561160a7d95c11eb97625e80f8f2101b,0.1
2245,e2f623d8edd911ebbc345e80f8f2101b,bd5e3adbe06511ebbc345e80f8f2101b,0.1
2246,e2f623d8edd911ebbc345e80f8f2101b,9ff00dcfeb5c11ebbc345e80f8f2101b,2.0
2247,f140d997edd811ebbc345e80f8f2101b,c8a61308da1411eb97625e80f8f2101b,0.1
2248,0753bc73eb9311ebbc345e80f8f2101b,ea9ebec5bcfa11eb9b615e80f8f2101b,0.1
2249,0753bc73eb9311ebbc345e80f8f2101b,bab0e81dbdb811eb9b615e80f8f2101b,0.1
2250,0753bc73eb9311ebbc345e80f8f2101b,7fbd37fbeb7511ebbc345e80f8f2101b,5.0
2251,e7d1befbeb9111ebbc345e80f8f2101b,0328660bda2b11eb97625e80f8f2101b,0.1
2252,e7d1befbeb9111ebbc345e80f8f2101b,344631c1dd3611ebbc345e80f8f2101b,0.1
2253,e7d1befbeb9111ebbc345e80f8f2101b,1381f899ddeb11ebbc345e80f8f2101b,0.1
2254,e7d1befbeb9111ebbc345e80f8f2101b,4c7925f7e38711ebbc345e80f8f2101b,0.1
2255,e7d1befbeb9111ebbc345e80f8f2101b,230c5479e95311ebbc345e80f8f2101b,3.0
2256,adf0af14edb411ebbc345e80f8f2101b,7262663eb1ff11ebab175e80f8f2101b,0.1
2257,adf0af14edb411ebbc345e80f8f2101b,38f55a00ca5b11eb8a795e80f8f2101b,0.1
2258,adf0af14edb411ebbc345e80f8f2101b,275d6670cf1411eb89a65e80f8f2101b,0.1
2259,adf0af14edb411ebbc345e80f8f2101b,a63df59fe82e11ebbc345e80f8f2101b,0.1
2260,e2d79f56edb411ebbc345e80f8f2101b,737440eee5d711ebbc345e80f8f2101b,0.1
2261,e2d79f56edb411ebbc345e80f8f2101b,efe44e36eb8011ebbc345e80f8f2101b,3.0
2262,4a8df0d9edbd11ebbc345e80f8f2101b,22f8f0ebdaf311eb97625e80f8f2101b,0.1
2263,4a8df0d9edbd11ebbc345e80f8f2101b,8eccab69e95211ebbc345e80f8f2101b,0.1
2264,867183c6edbd11ebbc345e80f8f2101b,528e2961cd7811eb89a65e80f8f2101b,0.1
2265,867183c6edbd11ebbc345e80f8f2101b,235a657bd87211eb97625e80f8f2101b,0.1
2266,867183c6edbd11ebbc345e80f8f2101b,11e11da1da1b11eb97625e80f8f2101b,0.1
2267,867183c6edbd11ebbc345e80f8f2101b,41a6c18fdd3311ebbc345e80f8f2101b,0.1
2268,867183c6edbd11ebbc345e80f8f2101b,0df357f0df9311ebbc345e80f8f2101b,0.1
2269,867183c6edbd11ebbc345e80f8f2101b,4aa46790df9d11ebbc345e80f8f2101b,0.1
2270,867183c6edbd11ebbc345e80f8f2101b,76a7d602e9e711ebbc345e80f8f2101b,1.0
2271,bd0c57f6eddd11ebbc345e80f8f2101b,0d30934dcff011eba5ee5e80f8f2101b,0.1
2272,3c76e409edda11ebbc345e80f8f2101b,9f07cc43dd5c11ebbc345e80f8f2101b,0.1
2273,3c76e409edda11ebbc345e80f8f2101b,88e3bdb8dd2f11ebbc345e80f8f2101b,0.1
2274,3c76e409edda11ebbc345e80f8f2101b,72a828a7de1311ebbc345e80f8f2101b,0.1
2275,3c76e409edda11ebbc345e80f8f2101b,2bc60ae0e91b11ebbc345e80f8f2101b,0.1
2276,4cabb69aedd911ebbc345e80f8f2101b,6723613ebdee11eb9b615e80f8f2101b,0.1
2277,4cabb69aedd911ebbc345e80f8f2101b,09af63c0beb111eb9b615e80f8f2101b,0.1
2278,4cabb69aedd911ebbc345e80f8f2101b,c6d0fa47c26d11eb9b615e80f8f2101b,0.1
2279,4cabb69aedd911ebbc345e80f8f2101b,7fd89344c34d11eb9b615e80f8f2101b,0.1
2280,4cabb69aedd911ebbc345e80f8f2101b,d0a9cb00c75811eb8a795e80f8f2101b,0.1
2281,4cabb69aedd911ebbc345e80f8f2101b,13eb9f44c8d511eb8a795e80f8f2101b,0.1
2282,4cabb69aedd911ebbc345e80f8f2101b,9582cb26cfe111eba5ee5e80f8f2101b,0.1
2283,4cabb69aedd911ebbc345e80f8f2101b,8043ebafd25511eb94055e80f8f2101b,0.1
2284,4cabb69aedd911ebbc345e80f8f2101b,24f7d93be39f11ebbc345e80f8f2101b,0.1
2285,cbb83dd3edd811ebbc345e80f8f2101b,e172241ac98111eb8a795e80f8f2101b,0.1
2286,cbb83dd3edd811ebbc345e80f8f2101b,9e285816e47611ebbc345e80f8f2101b,0.1
2287,cbb83dd3edd811ebbc345e80f8f2101b,104df5a0ea0611ebbc345e80f8f2101b,1.0
2288,cbb83dd3edd811ebbc345e80f8f2101b,208f6a56eb7611ebbc345e80f8f2101b,2.0
2289,fe529078edd611ebbc345e80f8f2101b,e892ace3b86b11ebbd3b5e80f8f2101b,0.1
2290,fe529078edd611ebbc345e80f8f2101b,d1284609c1b911eb9b615e80f8f2101b,0.1
2291,fe529078edd611ebbc345e80f8f2101b,6e6b7ba7c1d311eb9b615e80f8f2101b,0.1
2292,fe529078edd611ebbc345e80f8f2101b,06ef81d0c1ab11eb9b615e80f8f2101b,0.1
2293,fe529078edd611ebbc345e80f8f2101b,0a1d4845c75911eb8a795e80f8f2101b,0.1
2294,fe529078edd611ebbc345e80f8f2101b,0c3d54a2ca5c11eb8a795e80f8f2101b,0.1
2295,fe529078edd611ebbc345e80f8f2101b,b961d573d23811eb94055e80f8f2101b,0.1
2296,fe529078edd611ebbc345e80f8f2101b,6f3725e9d55a11eb97625e80f8f2101b,0.1
2297,fe529078edd611ebbc345e80f8f2101b,6a21031cd7b611eb97625e80f8f2101b,0.1
2298,fe529078edd611ebbc345e80f8f2101b,23f828c0d7aa11eb97625e80f8f2101b,0.1
2299,fe529078edd611ebbc345e80f8f2101b,e74b72b6d94e11eb97625e80f8f2101b,0.1
2300,fe529078edd611ebbc345e80f8f2101b,3dcb47aeded311ebbc345e80f8f2101b,0.1
2301,fe529078edd611ebbc345e80f8f2101b,7f0a2286df8f11ebbc345e80f8f2101b,0.1
2302,9f40130cedd711ebbc345e80f8f2101b,adb233f1c2b811eb9b615e80f8f2101b,0.1
2303,d5ad0a12eddb11ebbc345e80f8f2101b,e172241ac98111eb8a795e80f8f2101b,0.1
2304,d5ad0a12eddb11ebbc345e80f8f2101b,9e285816e47611ebbc345e80f8f2101b,0.1
2305,d5ad0a12eddb11ebbc345e80f8f2101b,104df5a0ea0611ebbc345e80f8f2101b,1.0
2306,d5ad0a12eddb11ebbc345e80f8f2101b,208f6a56eb7611ebbc345e80f8f2101b,2.0
2307,d5ad0a12eddb11ebbc345e80f8f2101b,cbb83dd3edd811ebbc345e80f8f2101b,5.0
2308,d81cff9cedb311ebbc345e80f8f2101b,9aaf4d6dcffc11eba5ee5e80f8f2101b,0.1
2309,d81cff9cedb311ebbc345e80f8f2101b,7ee6af41d01511eba5ee5e80f8f2101b,0.1
2310,465eb4dfedd911ebbc345e80f8f2101b,e892ace3b86b11ebbd3b5e80f8f2101b,0.1
2311,465eb4dfedd911ebbc345e80f8f2101b,d1284609c1b911eb9b615e80f8f2101b,0.1
2312,465eb4dfedd911ebbc345e80f8f2101b,6e6b7ba7c1d311eb9b615e80f8f2101b,0.1
2313,465eb4dfedd911ebbc345e80f8f2101b,06ef81d0c1ab11eb9b615e80f8f2101b,0.1
2314,465eb4dfedd911ebbc345e80f8f2101b,0a1d4845c75911eb8a795e80f8f2101b,0.1
2315,465eb4dfedd911ebbc345e80f8f2101b,0c3d54a2ca5c11eb8a795e80f8f2101b,0.1
2316,465eb4dfedd911ebbc345e80f8f2101b,b961d573d23811eb94055e80f8f2101b,0.1
2317,465eb4dfedd911ebbc345e80f8f2101b,6f3725e9d55a11eb97625e80f8f2101b,0.1
2318,465eb4dfedd911ebbc345e80f8f2101b,6a21031cd7b611eb97625e80f8f2101b,0.1
2319,465eb4dfedd911ebbc345e80f8f2101b,23f828c0d7aa11eb97625e80f8f2101b,0.1
2320,465eb4dfedd911ebbc345e80f8f2101b,e74b72b6d94e11eb97625e80f8f2101b,0.1
2321,465eb4dfedd911ebbc345e80f8f2101b,3dcb47aeded311ebbc345e80f8f2101b,0.1
2322,465eb4dfedd911ebbc345e80f8f2101b,7f0a2286df8f11ebbc345e80f8f2101b,0.1
2323,465eb4dfedd911ebbc345e80f8f2101b,fe529078edd611ebbc345e80f8f2101b,5.0
2324,600ea276edd911ebbc345e80f8f2101b,0520eaeeb2ff11eb860b5e80f8f2101b,0.1
2325,600ea276edd911ebbc345e80f8f2101b,ad4137d3bdfd11eb9b615e80f8f2101b,0.1
2326,600ea276edd911ebbc345e80f8f2101b,8c67f8abc1b411eb9b615e80f8f2101b,0.1
2327,600ea276edd911ebbc345e80f8f2101b,b9937a29c7ff11eb8a795e80f8f2101b,0.1
2328,011ac58eeea811ebbc345e80f8f2101b,d0391a04b77d11ebbd3b5e80f8f2101b,0.1
2329,011ac58eeea811ebbc345e80f8f2101b,c9c05da5bf7811eb9b615e80f8f2101b,0.1
2330,011ac58eeea811ebbc345e80f8f2101b,460cd309c36911eb9b615e80f8f2101b,0.1
2331,011ac58eeea811ebbc345e80f8f2101b,bd856bbdd23111eb94055e80f8f2101b,0.1
2332,011ac58eeea811ebbc345e80f8f2101b,91ed15c0d2f011eb94055e80f8f2101b,0.1
2333,011ac58eeea811ebbc345e80f8f2101b,cb00f264dafd11eb97625e80f8f2101b,0.1
2334,011ac58eeea811ebbc345e80f8f2101b,652f3db7dd3211ebbc345e80f8f2101b,0.1
2335,011ac58eeea811ebbc345e80f8f2101b,4052514ee54611ebbc345e80f8f2101b,0.1
2336,011ac58eeea811ebbc345e80f8f2101b,36f3fcc1ea8d11ebbc345e80f8f2101b,0.1
2337,011ac58eeea811ebbc345e80f8f2101b,bf1229afea9411ebbc345e80f8f2101b,0.1
2338,011ac58eeea811ebbc345e80f8f2101b,d695c174ee8d11ebbc345e80f8f2101b,5.0
2339,7e8c87b2eea711ebbc345e80f8f2101b,716d2d54cd7511eb89a65e80f8f2101b,0.1
2340,7e8c87b2eea711ebbc345e80f8f2101b,41a7a1ecdd4c11ebbc345e80f8f2101b,0.1
2341,7e8c87b2eea711ebbc345e80f8f2101b,890f6e7ee88b11ebbc345e80f8f2101b,0.1
2342,1b4be263eddf11ebbc345e80f8f2101b,a96287dbc90811eb8a795e80f8f2101b,0.1
2343,1b4be263eddf11ebbc345e80f8f2101b,0b1dad4ecd8911eb89a65e80f8f2101b,0.1
2344,1b4be263eddf11ebbc345e80f8f2101b,55bc351fcfe511eba5ee5e80f8f2101b,0.1
2345,1b4be263eddf11ebbc345e80f8f2101b,425bbf1fd94d11eb97625e80f8f2101b,0.1
2346,1b4be263eddf11ebbc345e80f8f2101b,382ffb09ea9411ebbc345e80f8f2101b,1.0
2347,e2bc12d0ee9b11ebbc345e80f8f2101b,a9877ac7ca7311eb8a795e80f8f2101b,0.1
2348,e2bc12d0ee9b11ebbc345e80f8f2101b,7f491578ea9311ebbc345e80f8f2101b,0.1
2349,ce5eea7aee1611ebbc345e80f8f2101b,05e2a34bdec311ebbc345e80f8f2101b,0.1
2350,3abd36d0ede311ebbc345e80f8f2101b,528e2961cd7811eb89a65e80f8f2101b,0.1
2351,3abd36d0ede311ebbc345e80f8f2101b,235a657bd87211eb97625e80f8f2101b,0.1
2352,3abd36d0ede311ebbc345e80f8f2101b,11e11da1da1b11eb97625e80f8f2101b,0.1
2353,3abd36d0ede311ebbc345e80f8f2101b,41a6c18fdd3311ebbc345e80f8f2101b,0.1
2354,3abd36d0ede311ebbc345e80f8f2101b,0df357f0df9311ebbc345e80f8f2101b,0.1
2355,3abd36d0ede311ebbc345e80f8f2101b,4aa46790df9d11ebbc345e80f8f2101b,0.1
2356,3abd36d0ede311ebbc345e80f8f2101b,76a7d602e9e711ebbc345e80f8f2101b,0.1
2357,3abd36d0ede311ebbc345e80f8f2101b,867183c6edbd11ebbc345e80f8f2101b,5.0
2358,7b289bbfede311ebbc345e80f8f2101b,8d91da38c4db11eb8a795e80f8f2101b,0.1
2359,7b289bbfede311ebbc345e80f8f2101b,9fa68e3bde2911ebbc345e80f8f2101b,0.1
2360,7b289bbfede311ebbc345e80f8f2101b,95616463df8e11ebbc345e80f8f2101b,0.1
2361,f76e12e6ede211ebbc345e80f8f2101b,99fc6ecfb14111ebbd8d5e80f8f2101b,0.1
2362,f76e12e6ede211ebbc345e80f8f2101b,2750b22ebf5411eb9b615e80f8f2101b,0.1
2363,f76e12e6ede211ebbc345e80f8f2101b,ec426a75c36911eb9b615e80f8f2101b,0.1
2364,f76e12e6ede211ebbc345e80f8f2101b,4daa63cfc41d11eb8a795e80f8f2101b,0.1
2365,f76e12e6ede211ebbc345e80f8f2101b,4c562db1ce6f11eb89a65e80f8f2101b,0.1
2366,f76e12e6ede211ebbc345e80f8f2101b,bae6b08fd58111eb97625e80f8f2101b,0.1
2367,f76e12e6ede211ebbc345e80f8f2101b,7506b442d7b811eb97625e80f8f2101b,0.1
2368,f76e12e6ede211ebbc345e80f8f2101b,d33d4232daf211eb97625e80f8f2101b,0.1
2369,a94a3b51ee8411ebbc345e80f8f2101b,b09531d9bc3811eb9b615e80f8f2101b,0.1
2370,a94a3b51ee8411ebbc345e80f8f2101b,e567faf5c1aa11eb9b615e80f8f2101b,0.1
2371,a94a3b51ee8411ebbc345e80f8f2101b,4ba09ca1c2b811eb9b615e80f8f2101b,0.1
2372,a94a3b51ee8411ebbc345e80f8f2101b,d1eaf76bdafd11eb97625e80f8f2101b,0.1
2373,a94a3b51ee8411ebbc345e80f8f2101b,00633cbede2211ebbc345e80f8f2101b,0.1
2374,a94a3b51ee8411ebbc345e80f8f2101b,af98622ae2d611ebbc345e80f8f2101b,0.1
2375,a94a3b51ee8411ebbc345e80f8f2101b,4ea1023bea0611ebbc345e80f8f2101b,0.1
2376,ce4d063eee8411ebbc345e80f8f2101b,a67741ffdaf811eb97625e80f8f2101b,0.1
2377,ce4d063eee8411ebbc345e80f8f2101b,2ed58b8fdfba11ebbc345e80f8f2101b,0.1
2378,7cab2f57eea511ebbc345e80f8f2101b,ff170ddab2ce11eb860b5e80f8f2101b,0.1
2379,7cab2f57eea511ebbc345e80f8f2101b,98167826b2eb11eb860b5e80f8f2101b,0.1
2380,7cab2f57eea511ebbc345e80f8f2101b,476bcffeb6d111eb860b5e80f8f2101b,0.1
2381,7cab2f57eea511ebbc345e80f8f2101b,2901d3e4b77e11ebbd3b5e80f8f2101b,0.1
2382,7cab2f57eea511ebbc345e80f8f2101b,fb1cfff0bdc911eb9b615e80f8f2101b,0.1
2383,7cab2f57eea511ebbc345e80f8f2101b,74534087c33811eb9b615e80f8f2101b,0.1
2384,7cab2f57eea511ebbc345e80f8f2101b,17543d3ac98211eb8a795e80f8f2101b,0.1
2385,7cab2f57eea511ebbc345e80f8f2101b,92d83f21cf0a11eb89a65e80f8f2101b,0.1
2386,7cab2f57eea511ebbc345e80f8f2101b,cec86285cf3411eb89a65e80f8f2101b,0.1
2387,7cab2f57eea511ebbc345e80f8f2101b,ffb045d2d31811eb94055e80f8f2101b,0.1
2388,7cab2f57eea511ebbc345e80f8f2101b,a4638d00d58b11eb97625e80f8f2101b,0.1
2389,7cab2f57eea511ebbc345e80f8f2101b,561160a7d95c11eb97625e80f8f2101b,0.1
2390,7cab2f57eea511ebbc345e80f8f2101b,bd5e3adbe06511ebbc345e80f8f2101b,0.1
2391,7cab2f57eea511ebbc345e80f8f2101b,9ff00dcfeb5c11ebbc345e80f8f2101b,1.0
2392,7cab2f57eea511ebbc345e80f8f2101b,e2f623d8edd911ebbc345e80f8f2101b,4.0
2393,bec4aec6eea411ebbc345e80f8f2101b,6ef0e68ab79a11ebbd3b5e80f8f2101b,0.1
2394,bec4aec6eea411ebbc345e80f8f2101b,4a3cb1eac2b611eb9b615e80f8f2101b,0.1
2395,bec4aec6eea411ebbc345e80f8f2101b,969470fdd49811eb97625e80f8f2101b,0.1
2396,bec4aec6eea411ebbc345e80f8f2101b,5eac71e4d55811eb97625e80f8f2101b,0.1
2397,bec4aec6eea411ebbc345e80f8f2101b,e0905dcad89b11eb97625e80f8f2101b,0.1
2398,26d574d7ee1111ebbc345e80f8f2101b,ea9ebec5bcfa11eb9b615e80f8f2101b,0.1
2399,26d574d7ee1111ebbc345e80f8f2101b,bab0e81dbdb811eb9b615e80f8f2101b,0.1
2400,26d574d7ee1111ebbc345e80f8f2101b,7fbd37fbeb7511ebbc345e80f8f2101b,2.0
2401,26d574d7ee1111ebbc345e80f8f2101b,0753bc73eb9311ebbc345e80f8f2101b,2.0
2402,90593781ee1211ebbc345e80f8f2101b,f5c2d8cde46111ebbc345e80f8f2101b,0.1
2403,cc7c760eee1311ebbc345e80f8f2101b,3c2dd494c43111eb8a795e80f8f2101b,0.1
2404,cc7c760eee1311ebbc345e80f8f2101b,e58d1da4ca7f11eb8a795e80f8f2101b,0.1
2405,60ff8ae1ee7b11ebbc345e80f8f2101b,adb233f1c2b811eb9b615e80f8f2101b,0.1
2406,60ff8ae1ee7b11ebbc345e80f8f2101b,9f40130cedd711ebbc345e80f8f2101b,5.0
2407,42317091ee7611ebbc345e80f8f2101b,10d5307ee9ed11ebbc345e80f8f2101b,0.1
2408,42317091ee7611ebbc345e80f8f2101b,0d62cbe1edf911ebbc345e80f8f2101b,5.0
2409,7e1ea737eea311ebbc345e80f8f2101b,b4c3e18ce9c411ebbc345e80f8f2101b,0.1
2410,f244dfe6ee7b11ebbc345e80f8f2101b,7262663eb1ff11ebab175e80f8f2101b,0.1
2411,f244dfe6ee7b11ebbc345e80f8f2101b,38f55a00ca5b11eb8a795e80f8f2101b,0.1
2412,f244dfe6ee7b11ebbc345e80f8f2101b,275d6670cf1411eb89a65e80f8f2101b,0.1
2413,f244dfe6ee7b11ebbc345e80f8f2101b,a63df59fe82e11ebbc345e80f8f2101b,0.1
2414,f244dfe6ee7b11ebbc345e80f8f2101b,adf0af14edb411ebbc345e80f8f2101b,5.0
2415,b1204934ee8b11ebbc345e80f8f2101b,ea54d08fd4b811eb97625e80f8f2101b,0.1
2416,d85695faee8b11ebbc345e80f8f2101b,cae11a33e88b11ebbc345e80f8f2101b,0.1
2417,3f3a4e3dee7211ebbc345e80f8f2101b,6ff9cd3cbdc911eb9b615e80f8f2101b,0.1
2418,3f3a4e3dee7211ebbc345e80f8f2101b,de9335e1c83a11eb8a795e80f8f2101b,0.1
2419,0d62cbe1edf911ebbc345e80f8f2101b,10d5307ee9ed11ebbc345e80f8f2101b,0.1
2420,42095d46ee7b11ebbc345e80f8f2101b,302d7bd6d48811eb97625e80f8f2101b,0.1
2421,42095d46ee7b11ebbc345e80f8f2101b,fd09bd2add2e11ebbc345e80f8f2101b,0.1
2422,42095d46ee7b11ebbc345e80f8f2101b,a855f31add7111ebbc345e80f8f2101b,0.1
2423,331f3971ee8411ebbc345e80f8f2101b,bdf41ea0bf8511eb9b615e80f8f2101b,0.1
2424,331f3971ee8411ebbc345e80f8f2101b,ed6fded1de0011ebbc345e80f8f2101b,0.1
2425,331f3971ee8411ebbc345e80f8f2101b,8df05595edba11ebbc345e80f8f2101b,4.0
2426,f406db3dee7b11ebbc345e80f8f2101b,70bbed4cdafc11eb97625e80f8f2101b,0.1
2427,f406db3dee7b11ebbc345e80f8f2101b,a71c0acde85c11ebbc345e80f8f2101b,0.1
2428,d695c174ee8d11ebbc345e80f8f2101b,d0391a04b77d11ebbd3b5e80f8f2101b,0.1
2429,d695c174ee8d11ebbc345e80f8f2101b,c9c05da5bf7811eb9b615e80f8f2101b,0.1
2430,d695c174ee8d11ebbc345e80f8f2101b,460cd309c36911eb9b615e80f8f2101b,0.1
2431,d695c174ee8d11ebbc345e80f8f2101b,bd856bbdd23111eb94055e80f8f2101b,0.1
2432,d695c174ee8d11ebbc345e80f8f2101b,91ed15c0d2f011eb94055e80f8f2101b,0.1
2433,d695c174ee8d11ebbc345e80f8f2101b,cb00f264dafd11eb97625e80f8f2101b,0.1
2434,d695c174ee8d11ebbc345e80f8f2101b,652f3db7dd3211ebbc345e80f8f2101b,0.1
2435,d695c174ee8d11ebbc345e80f8f2101b,4052514ee54611ebbc345e80f8f2101b,0.1
2436,d695c174ee8d11ebbc345e80f8f2101b,36f3fcc1ea8d11ebbc345e80f8f2101b,0.1
2437,d695c174ee8d11ebbc345e80f8f2101b,bf1229afea9411ebbc345e80f8f2101b,0.1
2438,660bd3ddee9911ebbc345e80f8f2101b,67f4b657ca5a11eb8a795e80f8f2101b,0.1
2439,660bd3ddee9911ebbc345e80f8f2101b,9a985fc1d3e911eb97625e80f8f2101b,0.1
2440,b6409c49ef5811ebbc265e80f8f2101b,58ab7ac9cd9b11eb89a65e80f8f2101b,0.1
2441,ef2a3fd6ef4411ebbc265e80f8f2101b,198c75cfdd5b11ebbc345e80f8f2101b,0.1
2442,ef2a3fd6ef4411ebbc265e80f8f2101b,de942d1eddf911ebbc345e80f8f2101b,0.1
2443,ef2a3fd6ef4411ebbc265e80f8f2101b,11b76477dfb811ebbc345e80f8f2101b,0.1
2444,ef2a3fd6ef4411ebbc265e80f8f2101b,5d82c677e83e11ebbc345e80f8f2101b,0.1
2445,ef2a3fd6ef4411ebbc265e80f8f2101b,ba6504eae9bf11ebbc345e80f8f2101b,0.1
2446,ef2a3fd6ef4411ebbc265e80f8f2101b,3c72e804edbc11ebbc345e80f8f2101b,4.0
2447,4fa50d6def6e11ebbc265e80f8f2101b,b5ad21fce44911ebbc345e80f8f2101b,0.1
2448,4fa50d6def6e11ebbc265e80f8f2101b,a16d961ee3ed11ebbc345e80f8f2101b,0.1
2449,4fa50d6def6e11ebbc265e80f8f2101b,6120e327ea3a11ebbc345e80f8f2101b,0.1
2450,c90bd975ef6e11ebbc265e80f8f2101b,0520eaeeb2ff11eb860b5e80f8f2101b,0.1
2451,c90bd975ef6e11ebbc265e80f8f2101b,ad4137d3bdfd11eb9b615e80f8f2101b,0.1
2452,c90bd975ef6e11ebbc265e80f8f2101b,8c67f8abc1b411eb9b615e80f8f2101b,0.1
2453,c90bd975ef6e11ebbc265e80f8f2101b,b9937a29c7ff11eb8a795e80f8f2101b,0.1
2454,c90bd975ef6e11ebbc265e80f8f2101b,600ea276edd911ebbc345e80f8f2101b,3.0
2455,0def9f41ef4d11ebbc265e80f8f2101b,b09531d9bc3811eb9b615e80f8f2101b,0.1
2456,0def9f41ef4d11ebbc265e80f8f2101b,e567faf5c1aa11eb9b615e80f8f2101b,0.1
2457,0def9f41ef4d11ebbc265e80f8f2101b,4ba09ca1c2b811eb9b615e80f8f2101b,0.1
2458,0def9f41ef4d11ebbc265e80f8f2101b,d1eaf76bdafd11eb97625e80f8f2101b,0.1
2459,0def9f41ef4d11ebbc265e80f8f2101b,00633cbede2211ebbc345e80f8f2101b,0.1
2460,0def9f41ef4d11ebbc265e80f8f2101b,af98622ae2d611ebbc345e80f8f2101b,0.1
2461,0def9f41ef4d11ebbc265e80f8f2101b,4ea1023bea0611ebbc345e80f8f2101b,0.1
2462,0def9f41ef4d11ebbc265e80f8f2101b,a94a3b51ee8411ebbc345e80f8f2101b,5.0
2463,996c2bc0ef4f11ebbc265e80f8f2101b,81f3fbfeb2fe11eb860b5e80f8f2101b,0.1
2464,996c2bc0ef4f11ebbc265e80f8f2101b,aa867f9be82f11ebbc345e80f8f2101b,0.1
2465,e3021a81ef5011ebbc265e80f8f2101b,13e20c2de45011ebbc345e80f8f2101b,0.1
2466,5d76acfeef5111ebbc265e80f8f2101b,e172241ac98111eb8a795e80f8f2101b,0.1
2467,5d76acfeef5111ebbc265e80f8f2101b,9e285816e47611ebbc345e80f8f2101b,0.1
2468,5d76acfeef5111ebbc265e80f8f2101b,104df5a0ea0611ebbc345e80f8f2101b,0.1
2469,5d76acfeef5111ebbc265e80f8f2101b,208f6a56eb7611ebbc345e80f8f2101b,1.0
2470,5d76acfeef5111ebbc265e80f8f2101b,cbb83dd3edd811ebbc345e80f8f2101b,4.0
2471,5d76acfeef5111ebbc265e80f8f2101b,d5ad0a12eddb11ebbc345e80f8f2101b,4.0
2472,bcfb1b5def4f11ebbc265e80f8f2101b,33108dcfb78811ebbd3b5e80f8f2101b,0.1
2473,bcfb1b5def4f11ebbc265e80f8f2101b,1b8e4406bead11eb9b615e80f8f2101b,0.1
2474,bcfb1b5def4f11ebbc265e80f8f2101b,432e1fd5c8c911eb8a795e80f8f2101b,0.1
2475,bcfb1b5def4f11ebbc265e80f8f2101b,b25341f5d26611eb94055e80f8f2101b,0.1
2476,bcfb1b5def4f11ebbc265e80f8f2101b,9d5bc0a6d7cf11eb97625e80f8f2101b,0.1
2477,bcfb1b5def4f11ebbc265e80f8f2101b,eed54b8de44e11ebbc345e80f8f2101b,0.1
2478,bcfb1b5def4f11ebbc265e80f8f2101b,a1ecb013e95411ebbc345e80f8f2101b,0.1
2479,abeba559ef6311ebbc265e80f8f2101b,0b7d95fce9c911ebbc345e80f8f2101b,0.1
2480,515d0ec3ef4f11ebbc265e80f8f2101b,c1beea32ee7911ebbc345e80f8f2101b,4.0
2481,35b2647bef6911ebbc265e80f8f2101b,99185893c41c11eb8a795e80f8f2101b,0.1
2482,35b2647bef6911ebbc265e80f8f2101b,13a653cdc7fe11eb8a795e80f8f2101b,0.1
2483,35b2647bef6911ebbc265e80f8f2101b,f1126878df8211ebbc345e80f8f2101b,0.1
2484,35b2647bef6911ebbc265e80f8f2101b,9d492dc4e84811ebbc345e80f8f2101b,0.1
2485,95b4e2efef6f11ebbc265e80f8f2101b,3830d0a5c75611eb8a795e80f8f2101b,0.1
2486,95b4e2efef6f11ebbc265e80f8f2101b,5ba1108ed81f11eb97625e80f8f2101b,0.1
2487,95b4e2efef6f11ebbc265e80f8f2101b,fca91790e39e11ebbc345e80f8f2101b,0.1
2488,f77115beef4411ebbc265e80f8f2101b,6ef0e68ab79a11ebbd3b5e80f8f2101b,0.1
2489,f77115beef4411ebbc265e80f8f2101b,4a3cb1eac2b611eb9b615e80f8f2101b,0.1
2490,f77115beef4411ebbc265e80f8f2101b,969470fdd49811eb97625e80f8f2101b,0.1
2491,f77115beef4411ebbc265e80f8f2101b,5eac71e4d55811eb97625e80f8f2101b,0.1
2492,f77115beef4411ebbc265e80f8f2101b,e0905dcad89b11eb97625e80f8f2101b,0.1
